video_id,comment_id,parent_id,thread_id,is_reply,author,published_at,updated_at,like_count,text,toxicity_label,toxicity_score,label,note
ak6HXB6--HM,UgxrVYRrB1jwuPBuSOp4AaABAg,,UgxrVYRrB1jwuPBuSOp4AaABAg,0,@Domenuu,2024-04-07T11:21:47Z,2024-04-07T11:21:47Z,0,ちゃんで土下座するの優しい,,,,
ak6HXB6--HM,Ugxbqbd3QQTFo9Z4DM14AaABAg,,Ugxbqbd3QQTFo9Z4DM14AaABAg,0,@オルカレロオルカラ,2024-04-06T07:26:03Z,2024-04-06T07:26:03Z,0,あのー聞いてください 今日ブロックマンゴーで頭おかしい奴？みたいのが現れて俺のち、んこたべろとかいってきましたけいさつにれんらくしたほうがいいとおもいます😢😢😢😢,,,,
ak6HXB6--HM,Ugxbqbd3QQTFo9Z4DM14AaABAg.A1sqhq8IGI6A2CVMr12XCC,Ugxbqbd3QQTFo9Z4DM14AaABAg,Ugxbqbd3QQTFo9Z4DM14AaABAg,1,@bebitappiyori.bobusappu,2024-04-14T07:54:52Z,2024-04-14T07:54:52Z,2,ロブロックスやめろwww,,,,
ak6HXB6--HM,Ugxbqbd3QQTFo9Z4DM14AaABAg.A1sqhq8IGI6A7kr7KLcgTe,Ugxbqbd3QQTFo9Z4DM14AaABAg,Ugxbqbd3QQTFo9Z4DM14AaABAg,1,@profit_and_loss_statement,2024-08-30T08:04:07Z,2024-08-30T08:04:07Z,1,自己解決してて草,,,,
ak6HXB6--HM,UgxemZDt-DAWhn4V6LB4AaABAg,,UgxemZDt-DAWhn4V6LB4AaABAg,0,@勇希-u7n,2024-04-05T17:13:36Z,2024-04-05T17:13:36Z,0,"自分でプロゲーマーって、イカロールできないなら、それはプロゲーマーではない。
プロゲーマーというものはゲームの特性を完全に理解した上で、それの最善の方法を尽くす…それがプロゲーマーだ。
プロゲーマーと僕ら一般のプレイヤーの違いはゲームの特性を完全に理解しているかだ。
強くなるためには実戦でゲームの特性を理解しつつ、それらを利用した最善の方法を尽くせる様なプレイスキルを少しずつ上げることだ。
っといいますけれど、僕はプロゲーマーではありません。",,,,
ak6HXB6--HM,UgxzQ8lnO8ndh7OcaB94AaABAg,,UgxzQ8lnO8ndh7OcaB94AaABAg,0,@固有種のネコ,2024-04-04T06:53:29Z,2024-04-04T06:53:29Z,0,よく見たら相手のギア結構できてるやん,,,,
ak6HXB6--HM,UgwFvzXM-_3Unf1XzqF4AaABAg,,UgwFvzXM-_3Unf1XzqF4AaABAg,0,@若菜赤井,2024-04-04T06:35:15Z,2024-04-04T06:35:15Z,0,はぁこれ回線ラグいからだしとか、武器のせいにするとかじゃなくて、ちゃんとどけ座するのはwww,,,,
ak6HXB6--HM,Ugxj805MRAeZp4yb2Qd4AaABAg,,Ugxj805MRAeZp4yb2Qd4AaABAg,0,@_eve9551,2024-03-30T10:56:47Z,2024-03-30T10:56:47Z,0,ガキですけど何か？,,,,
ak6HXB6--HM,Ugww5mr671DIV_Zrzkd4AaABAg,,Ugww5mr671DIV_Zrzkd4AaABAg,0,@_eve9551,2024-03-30T10:56:09Z,2024-03-30T10:56:09Z,0,"シンプルにイキリへったWww
ざっこ何試合中にしたむいてんの？？？？？(ガチマs➕15以上の自分

)",,,,
ak6HXB6--HM,UgztaMmxNB67hZ2SCr94AaABAg,,UgztaMmxNB67hZ2SCr94AaABAg,0,@YAMADA-DEATH,2024-03-20T14:18:31Z,2024-03-20T14:18:31Z,1,ガキから「ガキ」って言われんのワロタ,,,,
ak6HXB6--HM,UgwW8WrO0-6pdIj0jMp4AaABAg,,UgwW8WrO0-6pdIj0jMp4AaABAg,0,@doro-dango,2024-03-19T06:57:57Z,2024-03-19T06:57:57Z,0,最近の子供は口が悪いね,,,,
ak6HXB6--HM,Ugwk-faRNz7zX9X39Ud4AaABAg,,Ugwk-faRNz7zX9X39Ud4AaABAg,0,@shuuu314,2024-03-15T15:59:02Z,2024-03-15T15:59:02Z,1,あかん😂バリおもろい,,,,
ak6HXB6--HM,Ugw96OOl-_6FwiL9iYh4AaABAg,,Ugw96OOl-_6FwiL9iYh4AaABAg,0,@kazuuemura4010,2024-03-12T09:28:38Z,2024-03-12T09:28:38Z,2,0:11 ぜったきって草,,,,
ak6HXB6--HM,Ugw6aBRT5nx7ZrUVtPl4AaABAg,,Ugw6aBRT5nx7ZrUVtPl4AaABAg,0,@油-p2z,2024-03-10T13:53:50Z,2024-03-10T13:53:50Z,0,バグで？まぐれ？認めねゼッテーマジで？これおま…全部クソガキキッズで？,,,,
ak6HXB6--HM,Ugwb-oC-8VYQjZdcsBl4AaABAg,,Ugwb-oC-8VYQjZdcsBl4AaABAg,0,@seana8136,2024-03-05T16:08:44Z,2024-03-05T16:08:44Z,31,"なんか頑張って暴言はいて悪い風を装いたい感じが伝わってくる.....
かわいいヤツやな。",,,,
ak6HXB6--HM,Ugxx4ytjzOzz8MUQHih4AaABAg,,Ugxx4ytjzOzz8MUQHih4AaABAg,0,@Y-8-t2m,2024-03-03T09:33:27Z,2024-03-03T09:33:27Z,0,土下座するって言ったらするのが普通なのにこのチャンネル約束破る奴多すぎてみんな感覚麻痺してて草,,,,
ak6HXB6--HM,UgwmrsD4G1RA-Ev-eKx4AaABAg,,UgwmrsD4G1RA-Ev-eKx4AaABAg,0,@カム-k5t,2024-03-03T06:52:56Z,2024-03-03T06:52:56Z,1,イキってるやつが負けたときの言い訳「ラグっ」,,,,
ak6HXB6--HM,Ugw9HIfzIV3r7jtu90J4AaABAg,,Ugw9HIfzIV3r7jtu90J4AaABAg,0,@Ya_ma-mv3qe,2024-03-02T23:33:17Z,2024-03-02T23:33:17Z,0,この人はこれから強くなるんだよ,,,,
ak6HXB6--HM,Ugxj_BaEOxuFbEbXx394AaABAg,,Ugxj_BaEOxuFbEbXx394AaABAg,0,@Wadao_rasii,2024-02-25T14:57:04Z,2024-02-25T14:57:04Z,0,ぜったい弱いよなww,,,,
ak6HXB6--HM,UgzcdF3x98RZ1X7bTkp4AaABAg,,UgzcdF3x98RZ1X7bTkp4AaABAg,0,@うみですよー,2024-02-22T20:00:51Z,2024-02-22T20:00:51Z,0,声高校生ぐらいやのにほんまは小学生ていうな,,,,
ak6HXB6--HM,UgyeaeWJdOnQSTZps-V4AaABAg,,UgyeaeWJdOnQSTZps-V4AaABAg,0,@Yuuman-mk1pl,2024-02-16T16:45:29Z,2024-02-16T16:45:49Z,2,8:08 って主が勝ったん！？,,,,
ak6HXB6--HM,UgyeaeWJdOnQSTZps-V4AaABAg.A-t5zXb_LfHA7ODoXmF-qK,UgyeaeWJdOnQSTZps-V4AaABAg,UgyeaeWJdOnQSTZps-V4AaABAg,1,@BOTTIDAYO-072,2024-08-21T03:49:21Z,2024-08-21T03:49:21Z,0,塗りポイントが多いから勝ってる、タイマンはキル数だから,,,,
ak6HXB6--HM,UgzLU2qxj8Oz38Is__94AaABAg,,UgzLU2qxj8Oz38Is__94AaABAg,0,@ごじょうさとれない,2024-02-08T08:31:47Z,2024-02-08T08:31:47Z,0,"このガキ結構ギア弱いね
サーマルインクいらねえだろ
※個人の感想です",,,,
ak6HXB6--HM,UgyqYlCBS9mwUG5fr8x4AaABAg,,UgyqYlCBS9mwUG5fr8x4AaABAg,0,@ゴアマガラ-m4u,2024-02-03T06:53:52Z,2024-02-03T06:53:52Z,1,インドしんでまえは笑う,,,,
ak6HXB6--HM,Ugzuy5jqfNERRFYDozx4AaABAg,,Ugzuy5jqfNERRFYDozx4AaABAg,0,@eikoshimatani2433,2024-02-01T06:58:03Z,2024-02-01T06:58:03Z,3,土下座の写真素材調べたら簡単にあった,,,,
ak6HXB6--HM,Ugz80_CxFo7Wai8uStx4AaABAg,,Ugz80_CxFo7Wai8uStx4AaABAg,0,@khnj-d9j,2024-01-31T03:51:47Z,2024-01-31T03:51:47Z,1,小5です久しぶりにみます,,,,
ak6HXB6--HM,UgyzBAlpOFh3nXOR1_t4AaABAg,,UgyzBAlpOFh3nXOR1_t4AaABAg,0,@ruruka1melon,2024-01-28T17:33:31Z,2024-01-28T17:33:31Z,1,"この人と戦ってみたいなー
マイクラ荒らしたったさんともやってみたい",,,,
ak6HXB6--HM,UgxiXpSTKJfgV-R5Y_B4AaABAg,,UgxiXpSTKJfgV-R5Y_B4AaABAg,0,@ミグ-n6w,2024-01-28T13:27:03Z,2024-01-28T13:27:03Z,0,身長ひっく,,,,
ak6HXB6--HM,UgzV-e2uxkQjrHxB7AR4AaABAg,,UgzV-e2uxkQjrHxB7AR4AaABAg,0,@はなちゃん-l3s,2024-01-18T22:22:27Z,2024-01-18T22:22:27Z,0,いとこランク５０ごえ,,,,
ak6HXB6--HM,UgzwSbabXUHkoICI2Dh4AaABAg,,UgzwSbabXUHkoICI2Dh4AaABAg,0,@666-s6e1y,2024-01-12T11:29:47Z,2024-01-12T11:29:47Z,0,6:08 お前なのですがw,,,,
ak6HXB6--HM,Ugzf59FoxVmOgMVfkSZ4AaABAg,,Ugzf59FoxVmOgMVfkSZ4AaABAg,0,@haru0503-v1j,2023-12-28T17:20:29Z,2023-12-28T17:20:29Z,1,ほんとに土下座の写真を送るあたり素直な子やと思った(性格は直さなな),,,,
ak6HXB6--HM,UgzPt5dPhLCI0JGAGpl4AaABAg,,UgzPt5dPhLCI0JGAGpl4AaABAg,0,@810SENPAI-v8o,2023-12-12T14:38:20Z,2023-12-12T14:38:20Z,0,貴方も初心者やん,,,,
ak6HXB6--HM,Ugz41AMov3zaQBJlQqV4AaABAg,,Ugz41AMov3zaQBJlQqV4AaABAg,0,@ハイイロ茶,2023-12-02T01:37:08Z,2023-12-02T01:37:08Z,0,プロレスやん,,,,
ak6HXB6--HM,UgzmRDyd2UIEdwxWe_R4AaABAg,,UgzmRDyd2UIEdwxWe_R4AaABAg,0,@佐藤朋子-u5k,2023-11-24T04:59:34Z,2023-11-24T04:59:34Z,0,"Jjnnjnn
☹️😣😣😔",,,,
ak6HXB6--HM,Ugz9_rswq0xno2Jq-rp4AaABAg,,Ugz9_rswq0xno2Jq-rp4AaABAg,0,@おすしマン_k,2023-11-15T00:57:38Z,2023-11-15T00:57:38Z,6,ギアの服地味に色違いのおそろいなのわろた,,,,
ak6HXB6--HM,Ugz-PBLoXnC-fwYcnpx4AaABAg,,Ugz-PBLoXnC-fwYcnpx4AaABAg,0,@九十九そら丸ちゃんねる,2023-11-09T16:58:37Z,2023-11-09T16:58:37Z,1,"学校でイジられてイライラって言い返せないチー牛とか陰キャっていう人かな？
やっぱりそういう人がネットとかで強がってるのかww",,,,
ak6HXB6--HM,Ugxl_kXRmXqHADV9oSR4AaABAg,,Ugxl_kXRmXqHADV9oSR4AaABAg,0,@tmksmz8165,2023-10-31T14:04:55Z,2023-10-31T14:04:55Z,0,"かっけえっす！













ってなるかぁ！！！！！！！",,,,
ak6HXB6--HM,UgwgLXl7sRi9dySnYR94AaABAg,,UgwgLXl7sRi9dySnYR94AaABAg,0,@user-ep8lh2xg3l,2023-10-26T12:36:34Z,2023-10-26T12:36:34Z,0,ふざけやがって土下座の画像googleで拾ってきた画像やんあのイキリもどうせヤラセなんだろ,,,,
ak6HXB6--HM,Ugz8OMhvXANZpwUi1Y14AaABAg,,Ugz8OMhvXANZpwUi1Y14AaABAg,0,@boxgreen9069,2023-10-15T11:04:07Z,2023-10-15T11:04:07Z,2,初っ端から酷すぎる笑笑。,,,,
ak6HXB6--HM,UgzTsNu3XhcDpiW06R94AaABAg,,UgzTsNu3XhcDpiW06R94AaABAg,0,@bobjapaneseroblox,2023-10-08T14:27:53Z,2023-10-08T14:29:25Z,1,"２勢だけど許せん
あと相手もプレイ(2か3で異なると思うが)主よりかは下手",,,,
ak6HXB6--HM,UgzTsNu3XhcDpiW06R94AaABAg.9vbY65uVtW_A63gy4eH8tC,UgzTsNu3XhcDpiW06R94AaABAg,UgzTsNu3XhcDpiW06R94AaABAg,1,@q2uz,2024-07-19T07:57:21Z,2024-07-19T07:57:21Z,0,それな主下手,,,,
ak6HXB6--HM,UgxhIAN6cjMVkxeUuDZ4AaABAg,,UgxhIAN6cjMVkxeUuDZ4AaABAg,0,@N111_.-,2023-10-05T01:34:02Z,2023-10-05T01:34:02Z,27,この人根はいい子なんやろうな,,,,
ak6HXB6--HM,UgxhIAN6cjMVkxeUuDZ4AaABAg.9vTR9dXY3DbALkdhScPzpl,UgxhIAN6cjMVkxeUuDZ4AaABAg,UgxhIAN6cjMVkxeUuDZ4AaABAg,1,@ティナ-p8v,2025-08-13T05:26:21Z,2025-08-13T05:26:21Z,1,ネタに付き合ってくれてるんだろうな,,,,
ak6HXB6--HM,UgxhIAN6cjMVkxeUuDZ4AaABAg.9vTR9dXY3DbANNq5ZBSnTN,UgxhIAN6cjMVkxeUuDZ4AaABAg,UgxhIAN6cjMVkxeUuDZ4AaABAg,1,@tテー,2025-09-22T16:35:40Z,2025-09-22T16:35:40Z,0,​@ティナ-p8vけどインド的にまわしたからもうこいつ️⭕️んでるよ,,,,
ak6HXB6--HM,UgxQpn2yvn76fURVdGJ4AaABAg,,UgxQpn2yvn76fURVdGJ4AaABAg,0,@naransuuhorchinshongher,2023-10-03T08:57:08Z,2023-10-03T08:57:08Z,2,マイクラじゃないやんw,,,,
ak6HXB6--HM,UgyJnbrcOhb9unyuVPt4AaABAg,,UgyJnbrcOhb9unyuVPt4AaABAg,0,@Moff_198,2023-09-24T13:22:18Z,2023-09-24T13:22:18Z,25,"うp主さん、相手から0,0001％の勝利掴みとったの凄いww",,,,
ak6HXB6--HM,UgwtIhBNAy4sIw0xZjt4AaABAg,,UgwtIhBNAy4sIw0xZjt4AaABAg,0,@家藤原-i6q,2023-09-22T23:35:21Z,2023-09-22T23:35:21Z,1,あとしょしんしゃのふりとしてはにしてはうまいｗ,,,,
ak6HXB6--HM,UgzShLnoIPNrbgckmVp4AaABAg,,UgzShLnoIPNrbgckmVp4AaABAg,0,@家藤原-i6q,2023-09-22T23:32:35Z,2023-09-22T23:32:34Z,1,俺より弱いｗｗ,,,,
ak6HXB6--HM,UgzkI-szoVghOSTu_UB4AaABAg,,UgzkI-szoVghOSTu_UB4AaABAg,0,@maso-m5w,2023-09-21T04:14:57Z,2023-09-21T04:14:57Z,0,なめてんがのところw,,,,
ak6HXB6--HM,UgzjVXiDxTQAt0hqL_l4AaABAg,,UgzjVXiDxTQAt0hqL_l4AaABAg,0,@moon74319,2023-09-18T09:14:31Z,2023-09-18T09:14:31Z,1,"めちゃスカッとしますね👍
ストレス吹き飛ぶなぁ。しっかり土下座の写真送るのは偉いねwww",,,,
ak6HXB6--HM,UgxMhueIXcaLJI-7uwp4AaABAg,,UgxMhueIXcaLJI-7uwp4AaABAg,0,@赤トンボ-b9d,2023-09-18T04:47:52Z,2023-09-18T04:47:52Z,0,いい、イキリキッズw,,,,
ak6HXB6--HM,Ugxn_5T2XBW2KP3Bsu14AaABAg,,Ugxn_5T2XBW2KP3Bsu14AaABAg,0,@kaiyuria,2023-09-15T09:02:52Z,2023-09-15T09:02:52Z,1,雑魚がよって言ってるけど雑魚はテメェだよ,,,,
ak6HXB6--HM,Ugxn_5T2XBW2KP3Bsu14AaABAg.9ufjcSjhpNZ9vimY1-smGd,Ugxn_5T2XBW2KP3Bsu14AaABAg,Ugxn_5T2XBW2KP3Bsu14AaABAg,1,@PRIN1235,2023-10-11T09:57:27Z,2023-10-11T09:57:27Z,2,うわぁ,,,,
ak6HXB6--HM,UgzMuY2TFqvRNgbGZMJ4AaABAg,,UgzMuY2TFqvRNgbGZMJ4AaABAg,0,@kawaii超てん,2023-09-15T00:00:43Z,2023-09-15T00:00:42Z,2,この後泣いてそう｡ °(°´ᯅ`°)° ｡,,,,
ak6HXB6--HM,UgzN3sgIe1bT3jBl6_x4AaABAg,,UgzN3sgIe1bT3jBl6_x4AaABAg,0,@user-xf7jt5ui5i,2023-09-13T07:49:28Z,2023-09-13T07:49:27Z,0,やらせ丸出し,,,,
ak6HXB6--HM,Ugwxtuj6rbMLGXLp_pZ4AaABAg,,Ugwxtuj6rbMLGXLp_pZ4AaABAg,0,@Sa_tuki.No5.117,2023-09-12T11:51:31Z,2023-09-12T11:51:31Z,0,最初だけ、初心者のふりかは、しらんけど、弱いやつ倒していきってるやつって大体雑魚だからなぁ,,,,
ak6HXB6--HM,UgxIbEGw2Ktq3kxxMGB4AaABAg,,UgxIbEGw2Ktq3kxxMGB4AaABAg,0,@user-narusa-scarlet,2023-09-12T02:12:07Z,2023-09-12T02:12:07Z,0,イカ速積んでないのに雷神ステップは笑う,,,,
ak6HXB6--HM,Ugwojs9Sj3GQkyvwlyF4AaABAg,,Ugwojs9Sj3GQkyvwlyF4AaABAg,0,@間田-z3q,2023-09-11T06:14:32Z,2023-09-11T06:14:32Z,1,これ、名前インド死んでしまえはやばいwww世界の国々大損害では済まない,,,,
ak6HXB6--HM,Ugykgz_qGis6InLknk94AaABAg,,Ugykgz_qGis6InLknk94AaABAg,0,@ボスベイビー-m7l,2023-09-09T05:13:17Z,2023-09-09T05:13:17Z,2,多ぶん僕だったら26キルする,,,,
ak6HXB6--HM,Ugykgz_qGis6InLknk94AaABAg.9uQs_cuxiLEA3hVMhqZSnE,Ugykgz_qGis6InLknk94AaABAg,Ugykgz_qGis6InLknk94AaABAg,1,@rererere1856,2024-05-21T14:41:56Z,2024-05-21T14:41:56Z,0,かっこよ,,,,
ak6HXB6--HM,Ugwpo74rFcu9ueU8py54AaABAg,,Ugwpo74rFcu9ueU8py54AaABAg,0,@三日月-r8s,2023-09-08T14:27:58Z,2023-09-08T14:27:58Z,2,ジャイロの方がもっと強くなれると思います,,,,
ak6HXB6--HM,UgyNbscGc-WMaLwlpEZ4AaABAg,,UgyNbscGc-WMaLwlpEZ4AaABAg,0,@三日月-r8s,2023-09-08T14:26:44Z,2023-09-08T14:26:43Z,0,うちはよゅうでこいつぼこせるしこいつよわすぎ😂wwwwwwちなみにいんどのほう,,,,
ak6HXB6--HM,UgylahjwLwM5yRYb8u14AaABAg,,UgylahjwLwM5yRYb8u14AaABAg,0,@Unforgettablene,2023-09-08T10:45:04Z,2023-09-08T10:45:04Z,0,安定のガビガビのアナウンサー声みたいなのおもろ,,,,
ak6HXB6--HM,UgzuVP02tdqjjk_ankF4AaABAg,,UgzuVP02tdqjjk_ankF4AaABAg,0,@ベガサポ-s4c,2023-09-08T09:26:55Z,2023-09-08T09:26:55Z,0,"いんどしんでまえさん自信あって僕より弱いのは草
ぼくもイきんないようにします（当たり前）",,,,
ak6HXB6--HM,UgzxWtFOoUOomZVx0wh4AaABAg,,UgzxWtFOoUOomZVx0wh4AaABAg,0,@hidesiyoo,2023-09-03T05:55:11Z,2023-09-03T05:55:11Z,0,残念、チャンネル登録消したwwwwwwwwwwwwwwwwwwwwwwwwwwww,,,,
ak6HXB6--HM,Ugxf9wNu69wDr6CjyFl4AaABAg,,Ugxf9wNu69wDr6CjyFl4AaABAg,0,@Teruregummi,2023-09-01T13:41:15Z,2023-09-01T13:41:15Z,1,プロだすごい本気モード強いね,,,,
ak6HXB6--HM,UgzGt3FmzYK7C_x6VUB4AaABAg,,UgzGt3FmzYK7C_x6VUB4AaABAg,0,@ヤニ,2023-09-01T12:33:20Z,2023-09-01T12:33:20Z,1,スプラならワンチャン勝てそう,,,,
ak6HXB6--HM,UgxnrzIMX7r-dCGbHNh4AaABAg,,UgxnrzIMX7r-dCGbHNh4AaABAg,0,@user-oz2zd6cq9n,2023-09-01T10:47:24Z,2023-09-01T10:47:24Z,1,チートじゃないのね,,,,
ak6HXB6--HM,UgyAy-SkN7ob_AzQFPZ4AaABAg,,UgyAy-SkN7ob_AzQFPZ4AaABAg,0,@ch-cp8sj,2023-08-31T06:39:29Z,2023-08-31T06:39:29Z,1,迎えいくんでしょ？,,,,
ak6HXB6--HM,UgxJ7b3urqqiLHwrDA14AaABAg,,UgxJ7b3urqqiLHwrDA14AaABAg,0,@TOHU27221,2023-08-31T03:48:09Z,2023-08-31T03:48:20Z,183,ちゃんと土下座するのクソ素直で可愛い,,,,
ak6HXB6--HM,UgxJ7b3urqqiLHwrDA14AaABAg.9u3YgJWBzCO9vyCCVNmgop,UgxJ7b3urqqiLHwrDA14AaABAg,UgxJ7b3urqqiLHwrDA14AaABAg,1,@おさけのみたいーーーー,2023-10-17T09:39:03Z,2023-10-17T09:39:03Z,5,草🌱,,,,
ak6HXB6--HM,UgxJ7b3urqqiLHwrDA14AaABAg.9u3YgJWBzCO9zTPaa09_fL,UgxJ7b3urqqiLHwrDA14AaABAg,UgxJ7b3urqqiLHwrDA14AaABAg,1,@666-s6e1y,2024-01-12T11:25:57Z,2024-01-12T11:25:57Z,15,マイクラのくそがきとは違うw,,,,
ak6HXB6--HM,UgxJ7b3urqqiLHwrDA14AaABAg.9u3YgJWBzCOAC37sB4fHXK,UgxJ7b3urqqiLHwrDA14AaABAg,UgxJ7b3urqqiLHwrDA14AaABAg,1,@翔-e8j,2024-12-15T05:50:20Z,2024-12-15T05:50:20Z,1,おい笑える(^o^)／,,,,
ak6HXB6--HM,UgxJ7b3urqqiLHwrDA14AaABAg.9u3YgJWBzCOAC37txcjzQL,UgxJ7b3urqqiLHwrDA14AaABAg,UgxJ7b3urqqiLHwrDA14AaABAg,1,@翔-e8j,2024-12-15T05:50:34Z,2024-12-15T05:50:34Z,1,​@666-s6e1yそれはそう,,,,
ak6HXB6--HM,UgxJ7b3urqqiLHwrDA14AaABAg.9u3YgJWBzCOAItZgGKkbyd,UgxJ7b3urqqiLHwrDA14AaABAg,UgxJ7b3urqqiLHwrDA14AaABAg,1,@ホープ-v3j,2025-06-03T03:01:29Z,2025-06-03T03:01:29Z,0,リアルで中学〜高校あたりでカツアゲ簡単にされてそうに見えてきますわね😂,,,,
ak6HXB6--HM,UgxLVChbO2RWAfzm-ZZ4AaABAg,,UgxLVChbO2RWAfzm-ZZ4AaABAg,0,@きつね-x4z,2023-08-30T14:18:49Z,2023-08-30T14:18:49Z,0,aaaaaaaaa,,,,
ak6HXB6--HM,UgxTCYkwS0KTYKnMIOl4AaABAg,,UgxTCYkwS0KTYKnMIOl4AaABAg,0,@きつね-x4z,2023-08-30T14:15:43Z,2023-08-30T14:15:43Z,0,なんかしたか？あらしたった,,,,
ak6HXB6--HM,UgzpTv4nkGTZSRKO8DV4AaABAg,,UgzpTv4nkGTZSRKO8DV4AaABAg,0,@きつね-x4z,2023-08-30T14:14:48Z,2023-08-30T14:14:47Z,0,たしかに,,,,
ak6HXB6--HM,UgyAKW0tJcBTyit4fep4AaABAg,,UgyAKW0tJcBTyit4fep4AaABAg,0,@悪魔のレモン,2023-08-29T02:29:09Z,2023-08-29T02:29:09Z,0,黒ザップ選ぶのはいいセンスや,,,,
ak6HXB6--HM,UgzZ_jRZdTkOdil-qTh4AaABAg,,UgzZ_jRZdTkOdil-qTh4AaABAg,0,@のり-s1u5i,2023-08-28T13:39:55Z,2023-08-28T13:39:55Z,0,こんな性格やからいじられてんねんやろwwwww,,,,
ak6HXB6--HM,Ugzc0ueoSgxzSMjUdPd4AaABAg,,Ugzc0ueoSgxzSMjUdPd4AaABAg,0,@ToothlessSVMJ,2023-08-27T15:07:34Z,2023-08-27T15:07:33Z,4,煽ってる方AIMあってないしスシコラに対してザップ持ってきてるしすぐ敵見逃すし、ダメだね、この子は,,,,
ak6HXB6--HM,UgyubgHmzrhsKsibMlN4AaABAg,,UgyubgHmzrhsKsibMlN4AaABAg,0,@kingsans3633,2023-08-26T06:21:18Z,2023-08-26T06:21:18Z,78,ほんとはいい子なはず…と信じたい,,,,
ak6HXB6--HM,UgyDpVfY2LAstROfLuR4AaABAg,,UgyDpVfY2LAstROfLuR4AaABAg,0,@focaccia-str,2023-08-26T05:14:41Z,2023-08-26T05:14:40Z,1,なんだよサーマルインクってwww,,,,
ak6HXB6--HM,Ugw6LGxJZSNkCz-o0Bh4AaABAg,,Ugw6LGxJZSNkCz-o0Bh4AaABAg,0,@シエスタ-t3z,2023-08-25T23:02:43Z,2023-08-25T23:02:43Z,1,ちゃんと写真送ってててわろた,,,,
ak6HXB6--HM,UgzjWfKLWMCVx0289ox4AaABAg,,UgzjWfKLWMCVx0289ox4AaABAg,0,@ミズダコさん,2023-08-24T16:30:15Z,2023-08-24T16:30:54Z,13,"最初からスシは殺意マックスで草
相手もザップなのなかなかマジで草",,,,
ak6HXB6--HM,Ugwh9oDfuz-Vp8Mexvp4AaABAg,,Ugwh9oDfuz-Vp8Mexvp4AaABAg,0,@モーミン,2023-08-19T05:36:50Z,2023-08-19T05:36:50Z,56,「舐めTENGA」と「ポケカ」面白すぎる,,,,
ak6HXB6--HM,UgzMCvs9K8CPQ1Urrkp4AaABAg,,UgzMCvs9K8CPQ1Urrkp4AaABAg,0,@けんたろ-y5j,2023-08-17T22:21:24Z,2023-08-17T22:22:35Z,0,いちいちヨイショ〜って言うやつキメー😂本気出すまでもないくらいの弱さw,,,,
ak6HXB6--HM,UgzGuGBkbgHeuAilQjF4AaABAg,,UgzGuGBkbgHeuAilQjF4AaABAg,0,@しーくん-p8l,2023-08-17T12:32:06Z,2023-08-17T12:32:06Z,2,ガキは大人に勝てないってことがわかった,,,,
ak6HXB6--HM,Ugwz9dZ988IzOcNHNsZ4AaABAg,,Ugwz9dZ988IzOcNHNsZ4AaABAg,0,@みかんchdayo,2023-08-12T14:53:52Z,2023-08-12T14:53:52Z,0,初心者のフリ中倒してて草,,,,
ak6HXB6--HM,Ugw5HIpqUVucjVJw-rZ4AaABAg,,Ugw5HIpqUVucjVJw-rZ4AaABAg,0,@ザキット,2023-08-12T03:42:58Z,2023-08-12T03:42:58Z,0,こいつイジられてるとか言っとったけど不登校にはなって欲しくないな...,,,,
ak6HXB6--HM,UgyeRSwXe3cVdyMrrqp4AaABAg,,UgyeRSwXe3cVdyMrrqp4AaABAg,0,@Idezu_dezudezu,2023-08-10T04:53:27Z,2023-08-10T04:53:27Z,0,"イキってる奴ほど弱い。
ラグのせいにしたり「今日は調子悪い」とか言うんだよなぁ。",,,,
ak6HXB6--HM,UgwvkG7cwCqtnk7a3Vx4AaABAg,,UgwvkG7cwCqtnk7a3Vx4AaABAg,0,@th_0808,2023-08-08T03:24:59Z,2023-08-08T03:24:59Z,5,ストレス解消のためにスプラやるのは草,,,,
ak6HXB6--HM,UgzqcNGQzqPx3FMe3m14AaABAg,,UgzqcNGQzqPx3FMe3m14AaABAg,0,@DATYURI,2023-08-08T01:53:32Z,2023-08-08T01:53:32Z,0,ちょっとかわいいなw,,,,
ak6HXB6--HM,UgweP6bXYCk9hKLBLOF4AaABAg,,UgweP6bXYCk9hKLBLOF4AaABAg,0,@萩野亜樹子,2023-08-02T01:31:55Z,2023-08-02T01:31:55Z,0,いっしょにやりたいです,,,,
ak6HXB6--HM,UgzGt7L5fuB_RintOQd4AaABAg,,UgzGt7L5fuB_RintOQd4AaABAg,0,@ペンギン推しのしまえなが,2023-07-31T23:54:00Z,2023-07-31T23:54:00Z,0,"俺世界一位だからタイマンしてやるよ
雑魚がww",,,,
ak6HXB6--HM,UgzGt7L5fuB_RintOQd4AaABAg.9sqt227fH9h9sqt6cc3NXf,UgzGt7L5fuB_RintOQd4AaABAg,UgzGt7L5fuB_RintOQd4AaABAg,1,@ペンギン推しのしまえなが,2023-07-31T23:54:37Z,2023-07-31T23:54:37Z,0,スプラ3で勝負しろ,,,,
ak6HXB6--HM,UgzGt7L5fuB_RintOQd4AaABAg.9sqt227fH9h9stbcDa_rEN,UgzGt7L5fuB_RintOQd4AaABAg,UgzGt7L5fuB_RintOQd4AaABAg,1,@たぬき-たぬき,2023-08-02T01:19:30Z,2023-08-02T01:19:30Z,1,いや草,,,,
